t_ms,ax,ay,az,steps
32147,-15,-22,-1020,0
32188,-15,-24,-1019,0
32229,-14,-20,-1020,0
32270,-15,-20,-1021,0
32311,-15,-23,-1020,0
32352,-15,-25,-1018,0
32393,-16,-20,-1020,0
32434,-15,-23,-1020,0
32475,-14,-20,-1021,0
32517,-17,-20,-1021,0
32558,-15,-25,-1018,0
32599,-15,-22,-1020,0
32699,-13,-22,-1020,0
32799,-15,-22,-1020,0
32899,-14,-22,-1021,0
32997,-15,-24,-1020,0
33095,-15,-21,-1020,0
33194,-16,-21,-1022,0
33290,-16,-20,-1021,0
33390,-16,-22,-1020,0
33488,-15,-19,-1021,0
33587,-16,-22,-1021,0
33685,-15,-23,-1019,0
33783,-14,-22,-1020,0
33882,-16,-19,-1023,0
33981,-15,-21,-1021,0
34080,-15,-23,-1019,0
34177,-15,-20,-1021,0
34275,-14,-23,-1020,0
34374,-15,-26,-1019,0
34472,-16,-25,-1018,0
34571,-17,-22,-1019,0
34669,-17,-22,-1019,0
34770,-15,-22,-1019,0
34868,-15,-22,-1020,0
34966,-14,-22,-1020,0
35063,-15,-23,-1020,0
35163,-15,-22,-1020,0
35260,-16,-21,-1019,0
35358,-15,-21,-1020,0
35454,-14,-22,-1020,0
35552,-15,-23,-1020,0
35649,-14,-23,-1020,0
35747,-15,-24,-1019,0
35848,-14,-21,-1021,0
35944,-14,-21,-1020,0
36043,-14,-20,-1020,0
36140,-15,-21,-1019,0
36239,-15,-24,-1020,0
36337,-15,-20,-1020,0
36436,-16,-22,-1020,0
36534,-15,-21,-1020,0
36633,-16,-21,-1020,0
36732,-15,-20,-1019,0
36831,-15,-23,-1021,0
36929,-15,-23,-1020,0
37049,-16,-21,-1019,0
37147,-14,-22,-1019,0
37246,-15,-21,-1020,0
37346,-14,-21,-1020,0
37443,-14,-20,-1021,0
37545,-14,-20,-1020,0
37645,-16,-20,-1021,0
37744,-15,-22,-1020,0
37843,-14,-20,-1021,0
37942,-16,-22,-1021,0
38041,-14,-22,-1021,0
38140,-15,-23,-1021,0
38241,-14,-22,-1019,0
38340,-14,-23,-1021,0
38439,-14,-22,-1019,0
38536,-15,-23,-1020,0
38633,-15,-21,-1020,0
38730,-16,-22,-1020,0
38829,-15,-22,-1021,0
38926,-15,-22,-1020,0
39026,-14,-21,-1019,0
39125,-15,-21,-1021,0
39223,-15,-20,-1021,0
39321,-15,-22,-1020,0
39419,-15,-22,-1019,0
39517,-14,-21,-1020,0
39616,-15,-21,-1020,0
39713,-14,-20,-1021,0
39813,-15,-22,-1020,0
39911,-14,-23,-1020,0
40011,-15,-22,-1020,0
40109,-13,-20,-1022,0
40208,-16,-21,-1021,0
40307,-16,-22,-1021,0
40406,-17,-21,-1021,0
40503,-15,-21,-1022,0
40601,-14,-23,-1020,0
40699,-14,-21,-1020,0
40798,-13,-21,-1021,0
40897,-17,-23,-1019,0
40995,-17,-22,-1021,0
41094,-16,-21,-1019,0
41192,-15,-24,-1020,0
41291,-14,-22,-1020,0
41390,-16,-24,-1018,0
41491,-14,-23,-1021,0
41590,-17,-22,-1020,0
41688,-18,-20,-1021,0
41788,-17,-21,-1022,0
41885,-16,-23,-1021,0
41986,-16,-24,-1019,0
42083,-15,-21,-1020,0
42181,-15,-20,-1020,0
